Time_Stamp,Value
2019-06-22 10:41:24,40.62999
2019-06-22 10:41:52,39.86999
2019-06-22 10:42:26,39.20999
2019-06-22 10:43:11,38.50999
2019-06-22 10:43:58,38.18999
2019-06-22 10:44:14,37.31999
2019-06-22 10:44:40,36.64999
2019-06-22 10:45:12,36.13999
2019-06-22 10:45:38,35.41999
2019-06-22 10:46:32,35.41999
2019-06-22 10:46:44,35.72999
2019-06-22 10:47:12,36.37999
2019-06-22 10:49:06,36.37999
2019-06-22 10:49:31,36.08999
2019-06-22 10:50:24,36.08999
2019-06-22 10:51:01,36.65999
2019-06-22 10:51:35,37.17999
2019-06-22 10:51:57,37.77
2019-06-22 10:52:21,38.16999
2019-06-22 10:52:52,38.82999
2019-06-22 10:53:37,39.48
2019-06-22 10:54:14,39.05
2019-06-22 10:54:57,39.38
2019-06-22 10:55:47,40.24999
2019-06-22 10:56:40,40.24999
2019-06-22 10:56:57,39.84999
2019-06-22 10:57:30,39.17999
2019-06-22 10:57:58,38.89999
2019-06-22 10:58:25,39.25999
2019-06-22 10:58:46,39.99999
2019-06-22 10:59:10,39.54999
2019-06-22 10:59:52,39.09999
2019-06-22 11:00:40,38.90999
2019-06-22 11:01:10,38.31999
2019-06-22 11:01:33,37.64999
2019-06-22 11:02:14,37.30999
2019-06-22 11:02:28,35.92999
2019-06-22 11:02:43,36.30999
2019-06-22 11:03:19,35.30999
2019-06-22 11:03:59,34.49999
2019-06-22 11:04:45,34.72999
2019-06-22 11:04:58,34.05999
2019-06-22 11:05:25,32.90999
2019-06-22 11:05:47,31.94999
2019-06-22 11:06:08,30.26999
2019-06-22 11:06:40,29.29999
2019-06-22 11:07:09,28.69999
2019-06-22 11:07:28,27.98999
2019-06-22 11:07:49,28.28999
2019-06-22 11:08:06,27.32
2019-06-22 11:08:40,26.11999
2019-06-22 11:09:34,26.11999
2019-06-22 11:09:57,25.73999
2019-06-22 11:10:14,26.34999
2019-06-22 11:11:08,26.34999
2019-06-22 11:11:34,25.6
2019-06-22 11:12:28,25.6
2019-06-22 11:12:39,24.91999
2019-06-22 11:13:32,24.91999
2019-06-22 11:13:38,24.73999
2019-06-22 11:13:53,23.73
2019-06-22 11:14:32,22.56999
2019-06-22 11:14:47,23.14999
2019-06-22 11:15:02,22.82
2019-06-22 11:15:24,22.24999
2019-06-22 11:16:10,20.46
2019-06-22 11:16:33,21.29999
2019-06-22 11:17:05,20.56
2019-06-22 11:17:43,20.25999
2019-06-22 11:18:37,20.25999
2019-06-22 11:19:07,20.52
2019-06-22 11:19:55,21.08999
2019-06-22 11:20:16,20.77999
2019-06-22 11:21:10,20.77999
2019-06-22 11:21:16,21.74999
2019-06-22 11:21:42,22.25999
2019-06-22 11:22:19,22.43999
2019-06-22 11:22:36,22.93999
2019-06-22 11:23:30,22.93999
2019-06-22 11:24:06,23.12
2019-06-22 11:26:01,23.12
2019-06-22 11:26:15,22.43999
2019-06-22 11:26:59,22.73
2019-06-22 11:27:32,22.56999
2019-06-22 11:28:26,22.56999
2019-06-22 11:29:07,22.98999
2019-06-22 11:29:47,23.32999
2019-06-22 11:30:23,23.78999
2019-06-22 11:31:17,23.78999
2019-06-22 11:31:28,23.33999
2019-06-22 11:31:43,23.94999
2019-06-22 11:32:23,24.33
2019-06-22 11:33:17,24.33
2019-06-22 11:33:26,24.73
2019-06-22 11:34:17,25.86999
2019-06-22 11:34:52,25.04
2019-06-22 11:35:45,25.04
2019-06-22 11:36:02,25.39
2019-06-22 11:36:18,24.75
2019-06-22 11:37:03,24.30999
2019-06-22 11:37:22,24.90999
2019-06-22 11:38:16,24.90999
2019-06-22 11:38:37,25.62
2019-06-22 11:39:30,25.62
2019-06-22 11:39:38,25.12
2019-06-22 11:40:12,25.64
2019-06-22 11:40:47,25.21999
2019-06-22 11:41:41,25.21999
2019-06-22 11:41:55,24.65
2019-06-22 11:42:49,24.65
2019-06-22 11:43:54,24.46999
2019-06-22 11:44:20,23.89999
2019-06-22 11:44:54,23.23999
2019-06-22 11:45:13,23.89999
2019-06-22 11:45:26,23.01999
2019-06-22 11:45:46,23.78999
2019-06-22 11:46:07,22.59999
2019-06-22 11:46:44,23.17999
2019-06-22 11:47:26,22.48999
2019-06-22 11:47:58,22.91999
2019-06-22 11:48:51,22.91999
2019-06-22 11:48:59,23.16999
2019-06-22 11:49:27,23.39
2019-06-22 11:50:22,23.07
2019-06-22 11:50:39,23.68
2019-06-22 11:51:20,23.50999
2019-06-22 11:53:14,23.50999
2019-06-22 11:53:22,24.12999
2019-06-22 11:54:15,24.12999
2019-06-22 11:54:26,24.44999
2019-06-22 11:54:53,24.15999
2019-06-22 11:56:46,24.15999
2019-06-22 11:56:59,24.57999
2019-06-22 11:57:18,23.88999
2019-06-22 11:57:54,24.41999
2019-06-22 11:58:36,24.68999
2019-06-22 11:58:53,25.54999
2019-06-22 11:59:28,25.32
2019-06-22 12:00:22,25.32
2019-06-22 12:00:39,25.81999
2019-06-22 12:01:33,25.81999
2019-06-22 12:02:11,26.35999
2019-06-22 12:04:05,26.35999
2019-06-22 12:04:28,25.90999
2019-06-22 12:04:58,26.46999
2019-06-22 12:05:43,26.13999
2019-06-22 12:06:19,26.66999
2019-06-22 12:06:44,27.38999
2019-06-22 12:07:01,27.94999
2019-06-22 12:07:37,28.5
2019-06-22 12:08:02,29.15
2019-06-22 12:08:28,29.76
2019-06-22 12:09:20,30.27999
2019-06-22 12:09:38,31.16999
2019-06-22 12:10:08,31.84999
2019-06-22 12:10:35,32.73
2019-06-22 12:11:17,33.13999
2019-06-22 12:11:34,33.66999
2019-06-22 12:11:49,34.59999
2019-06-22 12:12:13,35.36999
2019-06-22 12:12:49,35.85
2019-06-22 12:13:23,36.40999
2019-06-22 12:13:50,37.45
2019-06-22 12:14:44,37.45
2019-06-22 12:14:53,37.82999
2019-06-22 12:15:32,37.50999
2019-06-22 12:16:10,37.16999
2019-06-22 12:17:07,37.87999
2019-06-22 12:17:48,38.49999
2019-06-22 12:18:24,38.8
2019-06-22 12:18:53,39.49999
2019-06-22 12:19:46,39.49999
2019-06-22 12:20:05,39.86999
2019-06-22 12:20:28,40.56999
2019-06-22 12:21:22,40.56999
2019-06-22 12:21:40,41.02
2019-06-22 12:22:05,40.56999
